date,day_idx,cash,n_open_positions,realized_dollars_so_far,nav,log_ret
2025-09-23,3564,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-09-24,3565,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-09-25,3566,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-09-26,3567,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-09-29,3568,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-09-30,3569,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-10-01,3570,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-10-02,3571,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-10-03,3572,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-10-06,3573,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-10-07,3574,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-10-08,3575,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-10-09,3576,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-10-10,3577,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-10-13,3578,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-10-14,3579,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-10-15,3580,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-10-16,3581,95081.29961804117,0,0.0,95081.29961804117,0.0
2025-10-17,3582,71310.97471353089,1,0.0,95081.29961804117,0.0
2025-10-20,3583,71310.97471353089,1,0.0,95271.84330476527,0.002002002671878032
2025-10-21,3584,71310.97471353089,1,0.0,95906.98892669211,0.006644542717574463
2025-10-22,3585,23357.48025018483,3,0.0,95906.98892669211,0.0
2025-10-23,3586,0.0,4,0.0,96987.36923286575,0.011201899463153801
2025-10-24,3587,0.0,4,0.0,96079.28532102486,-0.009407016560573533
2025-10-27,3588,0.0,4,0.0,97173.30824273294,0.011322327828813036
2025-10-28,3589,0.0,4,0.0,97251.77622089881,0.0008071796151486284
2025-10-29,3590,0.0,4,0.0,95610.14460389572,-0.01702431728295402
2025-10-30,3591,0.0,4,0.0,94506.08733205195,-0.011614680893806162
2025-10-31,3592,24961.222945927362,3,0.0,95096.93191701308,0.006232458742918141
2025-11-03,3593,24961.222945927362,3,0.0,95409.86187437373,0.003285239676569933
2025-11-04,3594,1120.3627233578372,4,0.0,95363.4408902781,-0.00048666122920869173
2025-11-05,3595,47889.8851524669,2,0.0,94591.7860429631,-0.008124641837981063
2025-11-06,3596,23127.39049022023,3,0.0,93927.38774182479,-0.0070486310605268904
2025-11-07,3597,47.74263605271699,4,0.0,92318.59141667005,-0.017276467904024654
2025-11-10,3598,47.74263605271699,4,0.0,94207.40546287077,0.02025324772290815
2025-11-11,3599,47.74263605271699,4,0.0,94588.92249284274,0.004041578069048254
2025-11-12,3600,47.74263605271699,4,0.0,95720.76642766905,0.011894899166391963
2025-11-13,3601,47.74263605271699,4,0.0,96788.27428921519,0.011090583586067983
2025-11-14,3602,47.74263605271699,4,0.0,95719.80805155587,-0.011100595843039048
2025-11-17,3603,47.74263605271699,4,0.0,95512.9565001539,-0.0021633492833757354
2025-11-18,3604,23629.910417291514,3,0.0,93703.60482032158,-0.019125248003520976
2025-11-19,3605,23629.910417291514,3,0.0,94250.41935345884,0.005818615252310765
