month,variant,ret,absolute_exposure,recession_trigger,sahm_gap,weight_AI/hyperscale,return_AI/hyperscale,capex_share_AI/hyperscale,price_target_AI/hyperscale,weight_clean_energy,return_clean_energy,capex_share_clean_energy,price_target_clean_energy,weight_crypto,return_crypto,capex_share_crypto,price_target_crypto
2021-04-30,equal_theme,-0.03430466327525822,1.0,False,0.0,0.3333333333333333,-0.002258263190779264,0.9054941571490733,0.1,0.3333333333333333,-0.06877593877406435,0.07477702609179487,0.3,0.3333333333333333,-0.03187978786093104,0.019728816759131743,0.6
2021-05-31,equal_theme,-0.08358209441680307,1.0,False,0.0,0.3333333333333333,0.025473251029161537,0.9031495698725331,0.1,0.3333333333333333,-0.031178127163102143,0.0758669414981626,0.3,0.3333333333333333,-0.2450414071164686,0.0209834886293042,0.6
2021-06-30,equal_theme,0.12464381830161325,1.0,False,0.0,0.3333333333333333,0.05236967775621593,0.9033126715347669,0.1,0.3333333333333333,0.07921947167737065,0.07575180692674559,0.3,0.3333333333333333,0.24234230547125324,0.020935521538487465,0.6
2021-07-31,equal_theme,-0.03166816366644928,1.0,False,0.0,0.3333333333333333,0.003431970713705157,0.9077882939814429,0.1,0.3333333333333333,-0.03647049375421796,0.06884609723834906,0.3,0.3333333333333333,-0.06196596795883502,0.023365608780208068,0.6
2021-08-31,equal_theme,0.04818943786537318,1.0,False,0.0,0.3333333333333333,0.02922398723120878,0.9047166463525076,0.3,0.3333333333333333,0.013416920332794846,0.07083382622033753,0.1,0.3333333333333333,0.10192740603211592,0.024449527427154925,0.6
2021-09-30,equal_theme,-0.08908217780744918,1.0,False,0.0,0.3333333333333333,-0.053760661670208654,0.9051861219839096,0.3,0.3333333333333333,-0.06917109010767264,0.07048481714355331,0.1,0.3333333333333333,-0.14431478164446626,0.0243290608725371,0.6
2021-10-31,equal_theme,0.19712171203261514,1.0,False,0.0,0.3333333333333333,0.06778007570180922,0.9074133257944885,0.3,0.3333333333333333,0.20336512283248287,0.06972534629702484,0.1,0.3333333333333333,0.3202199375635534,0.022861327908486582,0.6
2021-11-30,equal_theme,0.009355686835506449,1.0,False,0.0,0.3333333333333333,0.11423768454877181,0.9048881367305204,0.3,0.3333333333333333,-0.08370600541272138,0.07177836322719895,0.1,0.3333333333333333,-0.002464618629531068,0.02333350004228063,0.6
2021-12-31,equal_theme,-0.10684879864536734,1.0,False,0.0,0.3333333333333333,0.018224209173268502,0.9048901308687332,0.3,0.3333333333333333,-0.11672646636289064,0.07158086380929946,0.1,0.3333333333333333,-0.22204413874647994,0.023529005321967365,0.6
2022-01-31,equal_theme,-0.17508628659749537,1.0,False,0.0,0.3333333333333333,-0.10813174001715331,0.9060443473200405,0.6,0.3333333333333333,-0.13179582325355466,0.07071218623291199,0.1,0.3333333333333333,-0.28533129652177813,0.023243466447047573,0.3
2022-02-28,equal_theme,0.05839886296796663,1.0,False,0.0,0.3333333333333333,-0.02632534495258665,0.9073953335665403,0.6000000000000001,0.3333333333333333,0.09800582366149657,0.07069128766891083,0.30000000000000004,0.3333333333333333,0.10351611019498996,0.021913378764548793,0.10000000000000002
2022-03-31,equal_theme,0.03336479805824444,1.0,False,0.0,0.3333333333333333,0.0061159798614445204,0.9025410313260016,0.6000000000000001,0.3333333333333333,0.04746958014935454,0.07108972888215806,0.30000000000000004,0.3333333333333333,0.046508834163934254,0.02636923979184032,0.10000000000000002
2022-04-30,equal_theme,-0.20792078838631292,1.0,False,0.0,0.3333333333333333,-0.1480410689795626,0.903045631525796,0.6000000000000001,0.3333333333333333,-0.13667794158733015,0.07209418178481326,0.30000000000000004,0.3333333333333333,-0.33904335459204604,0.02486018668939077,0.10000000000000002
2022-05-31,equal_theme,-0.044897778231574786,1.0,False,0.0,0.3333333333333333,0.0640852730047563,0.9072029364910286,0.6000000000000001,0.3333333333333333,0.08108053164940776,0.0734284646341921,0.30000000000000004,0.3333333333333333,-0.27985913934888845,0.01936859887477932,0.10000000000000002
2022-06-30,equal_theme,-0.1903640760000644,1.0,False,0.0,0.3333333333333333,-0.16702101561884397,0.9075986181933327,0.30000000000000004,0.3333333333333333,-0.015458606394658625,0.0731153695987956,0.6000000000000001,0.3333333333333333,-0.3886126059866907,0.019286012207871732,0.10000000000000002
