date,ORCL,QCOM,MU,INTC,MSFT,JDSU
1998-10-27,3.581387173,2.0489335598,16.2723222305,12.3728728606,16.0340431251,55.0
1998-10-28,3.7269720174,2.1107564759,17.3984176275,12.6435427399,16.0720601089,54.88
1998-10-29,3.7971174425,2.0893855914,19.4994873943,12.7186500886,16.213483289,48.0
1998-10-30,3.9122618195,2.12296841,18.5245130246,12.6392913805,16.0994323373,49.5
1998-11-02,3.9625547657,2.2252433577,19.4702381632,13.0105767647,16.0903082612,53.0
1998-11-03,3.9453492841,2.1992929978,19.5921099594,12.8164313539,15.9960261412,50.38
1998-11-04,4.0538761681,2.0989261648,21.3275643375,13.44138118,16.0431672012,52.38
1998-11-05,4.2100490012,2.1611307039,20.9034504867,13.3265460492,16.1754663051,52.88
1998-11-06,4.1610795536,2.172961015,20.9619489488,13.5306973929,16.6225460357,53.44
1998-11-09,4.2100490012,2.1611307039,21.5713079299,13.6100895821,16.8323997867,53.06
1998-11-10,4.1690205451,2.1706712774,21.5713079299,13.8312535378,17.0407328584,52.0
1998-11-11,4.4337202622,2.091675329,23.2190146147,14.701732184,16.8886649229,51.75
1998-11-12,4.3596043414,2.1061770007,23.0630187156,14.5599604175,16.5373879917,51.88
1998-11-13,4.3926918061,2.0943466896,21.6931797261,14.7159093607,16.7274729112,51.25
1998-11-16,4.2934294121,2.0703044444,20.8108279215,15.1554018368,16.5465120679,49.75
1998-11-17,4.3754863245,2.1012159025,20.9326997178,15.3822366631,17.0118399507,49.75
1998-11-18,4.4416612537,2.192042162,21.2690658753,15.5807171362,16.6894559273,52.38
1998-11-19,4.4668077269,2.1180073118,21.0253222829,16.0060324356,16.9935917984,55.0
1998-11-20,4.607098577,2.1134278365,20.9619489488,15.8926150225,17.2779588379,52.06
1998-11-23,4.8810627842,2.1611307039,23.0971428185,16.1052726722,18.124977239,55.38
1998-11-24,4.6322450501,2.0966364272,21.3909376715,15.6516030194,18.5051470778,55.0
1998-11-25,4.5819521038,2.0989261648,21.8443007534,15.5594513712,18.8944409929,54.31
1998-11-27,4.7487129256,2.0966364272,21.600557161,15.5948943128,19.4738198273,55.5
1998-11-30,4.5329826562,2.0943466896,20.1380956064,15.2546420733,18.5522881379,54.19
1998-12-01,4.8890037757,2.0680147068,21.663930495,16.3037531452,19.6927976545,57.88
1998-12-02,4.8056233648,2.0607638709,22.3025387072,16.1052726722,19.2746108318,58.25
1998-12-03,4.6322450501,2.0561843957,22.6096556337,15.5240084296,18.5705362901,62.19
1998-12-04,4.8387108295,2.0584741333,24.4377325769,16.4880564417,19.3688929518,60.0
1998-12-07,4.8479753196,2.0344318881,24.9837182239,16.8566630345,20.3101934729,61.44
1998-12-08,4.6732735063,1.9271958423,25.7783223352,17.0267891543,19.9497924656,60.0
1998-12-09,4.8479753196,1.9558175627,24.7692238626,16.8991945645,20.3208382284,58.69
1998-12-10,4.6243040586,1.9607786609,23.3993848731,16.2470444387,20.0060576018,57.88
1998-12-11,4.9300322319,1.991690119,23.3993848731,16.5022336183,20.3771033645,57.38
1998-12-14,4.9141502489,1.8749134996,23.2775130769,15.8217291392,19.4555716751,55.81
1998-12-15,5.2357604052,1.972608972,23.0630187156,16.4313477351,20.0547193412,59.38
1998-12-16,5.1126750367,1.9844392831,22.8533992261,16.1761585554,20.3390863807,58.25
1998-12-17,5.1867909575,1.9989409548,25.7783223352,16.5731195016,20.4348891801,59.12
1998-12-18,5.2026729405,1.9153655311,25.7783223352,17.0126119776,20.956482199,63.5
1998-12-21,5.1695854759,1.9653581362,26.6899233709,17.3953957471,21.3564208695,67.12
1998-12-22,5.2860533515,1.9416975139,25.593077205,16.8850173878,21.0522849984,63.5
1998-12-23,5.517665604,1.9703192344,26.3243079823,17.7214708101,21.8308728285,65.12
1998-12-24,5.4514906747,1.9485667268,25.4712054088,17.7214708101,21.5556298651,64.75
1998-12-28,5.8075117942,1.9798598078,25.4712054088,17.3103326873,21.6514326645,63.94
1998-12-29,5.8895687065,1.972608972,24.9837182239,17.1685609208,21.3655449457,66.62
1998-12-30,5.7903063126,1.9581073003,24.9837182239,16.8991945645,21.1374430423,68.25
1998-12-31,5.7241313833,1.9771884473,24.6473520664,16.8141315046,21.0903019823,69.38
1999-01-04,5.6910439187,2.1157175741,24.3451100118,17.1260293908,21.4415789134,68.88
1999-01-05,5.8644222334,2.1752507526,26.3243079823,17.480458807,22.277952559,66.62
1999-01-06,6.1383864407,2.2683667498,29.068860833,18.3594437592,23.0002752529,66.5
1999-01-07,6.0391240467,2.2874478967,30.711692646,18.3310894059,22.8862243012,68.94
1999-01-08,6.1211809591,2.2992782078,31.0188095724,18.3877981125,22.7919421812,69.75
1999-01-11,6.2455898261,2.3660622222,32.7835131816,19.819692954,22.4300204946,69.38
1999-01-12,6.0801525029,2.323320453,34.2459747362,19.2242515347,21.6225397568,63.5
1999-01-13,6.0550060298,2.2469958652,34.7968352551,19.7062755408,21.8688898124,68.12
1999-01-14,5.9067741882,2.3111085189,33.8218608854,18.9690623551,21.5556298651,69.88
1999-01-15,6.2376488346,2.4378073347,34.7627111521,19.1958971814,22.7721733496,78.62
1999-01-19,6.8411641897,2.5377925447,35.5865644946,19.7629842474,23.6663328106,77.5
1999-01-20,6.7339608043,2.3660622222,35.5865644946,19.6070353042,24.7308083595,79.0
1999-01-21,6.444114614,2.2706564874,34.0314803749,18.9265308251,24.0738748779,76.75
1999-01-22,6.6016109457,2.2515753405,34.3678465324,18.2743806993,23.7606149307,72.81
1999-01-25,6.7577837788,2.2183741448,33.6366157551,18.5153927023,24.6167574079,69.75
1999-01-26,6.9986605214,2.2897376344,35.0405788475,19.4085548312,26.088775024,81.75
1999-01-27,6.7498427873,2.2565364387,34.8553337173,18.8272905886,25.6432159729,77.12
1999-01-28,7.1058639068,2.4568884817,36.6834106605,19.4510863611,26.4598207868,80.75
1999-01-29,7.3295351678,2.511460562,38.0240004188,19.9756418971,26.6118887224,91.12
1999-02-01,7.8258471375,2.4187261878,36.7467839945,19.5503265976,26.2986287751,90.81
1999-02-02,7.7834951827,2.3901044673,35.4061942362,19.0824797683,25.4911480373,86.12
1999-02-03,8.0402539084,2.542753643,38.7552311961,19.6694148815,25.3664523301,85.38
1999-02-04,7.7173202535,2.4973405132,36.8686557907,18.4498260712,24.1879258296,81.62
1999-02-05,7.4367385533,2.5591634293,34.2459747362,18.0952944404,24.330869689,76.12
1999-02-08,7.594234885,2.6618199999,35.5280660324,18.7192701107,25.1292263507,75.56
1999-02-09,7.2302727739,2.592746248,32.0815316354,17.7691253399,24.3399937651,76.94
1999-02-10,7.1058639068,2.5377925447,32.1741542006,18.2654696232,24.4266724884,79.25
1999-02-11,7.8827575767,2.5999970838,33.54399319,18.9036265588,24.7490565118,84.38
1999-02-12,7.5029134826,2.5545839541,31.4429234233,17.9393005228,23.988716834,82.94
1999-02-16,7.0727764422,2.5713753634,31.7159162468,17.9109379923,23.7606149307,82.5
1999-02-17,6.7829302519,2.4828388415,29.8293408414,17.6698564833,22.8101903334,78.62
1999-02-18,6.7246963142,2.4389522035,30.4386998225,18.1662007665,22.1639016073,85.69
1999-02-19,7.1720388361,2.4759696286,31.2625531649,18.1662007665,22.4680374784,87.62
1999-02-22,7.2210082838,2.724024539,33.2125019043,18.8327202326,22.6292294901,95.88
1999-02-23,7.7424667266,2.8098897003,34.2752239673,19.0454392111,23.6374399029,94.31
1999-02-24,7.370563624,2.7763068817,35.0990773097,18.492369867,23.2481459878,91.88
1999-02-25,7.6762917973,2.7763068817,32.5690188203,18.1236569708,23.3424281079,88.62
1999-02-26,7.3957100971,2.7858474551,28.0938864633,17.0033370172,22.8299591651,88.12
1999-03-01,7.2719629794,2.7621868329,28.0305131293,16.6062615906,23.0763092207,87.25
1999-03-02,7.0099102594,2.8144691756,26.4461797785,15.5710292285,22.5912125062,86.81
1999-03-03,6.9483675751,2.7908085533,25.656450539,16.265911225,22.7539251973,87.75
1999-03-04,7.2223317824,2.8408011584,25.8368207974,16.0815547769,23.1523431884,89.56
1999-03-05,7.4327680575,2.9217052214,29.2199818603,16.2517299598,23.5614059351,94.5
1999-03-08,7.605484623,2.9671183512,27.299282352,16.9607932215,24.1788017535,97.0
1999-03-09,7.6928355296,3.043442939,26.8751685012,16.3509988164,24.6061126524,96.38
1999-03-10,7.5320304515,3.0388634637,26.6899233709,16.5778990602,24.5407234401,99.12
1999-03-11,7.3215941763,3.0674851842,26.3243079823,16.748074243,24.5498475162,100.5
1999-03-12,5.6698679413,2.9480372042,24.5596043731,16.7764367735,24.3597625968,99.88
1999-03-15,5.9557436358,3.1315978379,23.886872058,16.7197117125,25.2250291501,99.94
1999-03-16,5.9180239261,3.0865663311,24.8910956588,17.0742433434,25.7086051851,99.62
1999-03-17,5.7691303352,3.0579446107,25.8660700285,17.0884246086,25.4151140695,98.75
1999-03-18,5.8942009516,3.1315978379,25.3785828436,17.2727810567,26.2225948073,103.06
1999-03-19,5.4713431535,3.2270035727,24.6181028353,16.8757056301,26.0325098879,100.88
1999-03-22,5.3978889819,3.344161815,25.8368207974,16.3226362859,26.2788599435,104.0
1999-03-23,5.1735559717,3.1342691985,24.6814761693,16.2517299598,25.3284353463,98.0
1999-03-24,5.1497329971,3.3346212415,25.3493336126,16.9182494258,26.041633964,99.75
1999-03-25,5.298626588,3.7566962121,23.1263920496,16.7197117125,27.363104324,105.0
1999-03-26,5.4594316662,4.2589119999,22.9752710223,16.5495365297,27.0878613606,106.94
1999-03-29,5.657956454,4.3848475698,23.0630187156,17.2444185262,28.0930304147,113.62
1999-03-30,5.3363462977,4.464988387,22.0880443459,17.2444185262,28.2846360135,112.81
1999-03-31,5.2370839038,4.7473893619,23.4920074383,16.8615243649,27.2566567691,115.12
1999-04-01,5.1239247747,5.2282342651,24.0379930853,17.1451496696,28.1903538934,121.56
1999-04-05,5.0246623808,5.6823655626,25.1055900201,18.0811131751,28.8746596034,129.69
1999-04-06,4.7030522244,5.5678786809,26.2024361861,18.492369867,28.6070200369,125.88
1999-04-07,4.2563714517,5.285477706,24.1939889844,18.733451376,28.3789181335,125.94
1999-04-08,4.627612805,5.6632844156,22.9752710223,18.5916387236,28.7590879724,130.0
1999-04-09,5.1378215098,5.5564299927,23.3408864109,18.5490949279,28.6648058524,129.75
1999-04-12,4.9631196965,6.1403130895,21.8150515223,17.3720499134,28.2846360135,127.12
1999-04-13,4.6911407372,6.4799575052,21.2690658753,17.1593309348,27.4087247047,125.0
1999-04-14,4.7904031311,6.0258262078,21.7565530602,16.1666423683,26.1161472524,129.94
1999-04-15,4.939296722,6.0220099784,22.760776661,16.5750628071,27.0285548658,128.94
1999-04-16,4.8638573026,5.4381268816,22.1221684488,16.2375486945,26.3442491558,126.81
1999-04-19,4.6415095402,4.7550218207,21.4494361337,15.7412044113,24.6350055601,105.62
1999-04-20,4.6157013178,5.3656185232,21.5713079299,16.0418472343,25.2797736069,106.75
1999-04-21,4.7904031311,7.4454635411,20.2307181716,16.5750628071,24.9391414312,117.5
1999-04-22,5.1239247747,7.3805876414,18.0077766086,17.4429562395,25.8333008923,123.25
1999-04-23,5.4276677001,7.2851819067,18.4660145624,17.5138625657,26.1556849157,120.88
1999-04-26,5.6956761637,7.7660268099,17.6129119889,18.2768146354,26.7639566579,121.38
1999-04-27,5.5706055474,7.5217881289,17.4276668586,17.6556752181,25.5474131735,117.88
1999-04-28,5.4217119565,7.2661007597,18.7097581548,17.3550323951,24.9756377358,112.88
1999-04-29,5.4098004692,7.5675828816,18.22227097,17.2472547793,24.9573895835,110.94
1999-04-30,5.3720807595,7.6324587812,18.1588976359,17.3550323951,24.7292876802,121.38
1999-05-03,5.1735559717,8.3346449891,18.5245130246,17.9052654862,24.2913320258,127.44
1999-05-04,5.0008394062,8.0102654909,18.6171355897,17.4968450474,23.7408460991,128.38
1999-05-05,4.9631196965,8.5712512113,20.0503479132,18.1605282604,24.0632301224,127.56
1999-05-06,4.8023146184,8.2468717131,18.7390073859,16.9375301854,23.7043497945,123.12
1999-05-07,4.8638573026,8.2545041719,19.0412494405,17.292228003,24.0449819702,124.5
1999-05-10,4.8400343281,8.0904063081,19.5921099594,17.2042629442,24.236587569,126.44
1999-05-11,4.9253999868,8.3575423654,19.1631212367,17.6809768111,24.2913320258,130.25
1999-05-12,5.0246623808,8.8994469389,19.5921099594,17.7348908793,24.4829376246,142.38
1999-05-13,4.5660701208,8.7849600572,18.3100186632,17.0425207394,24.0632301224,137.38
1999-05-14,4.7407719341,8.5483538349,18.0077766086,16.457978736,23.3789244124,136.94
1999-05-17,4.8638573026,8.3041151539,18.251520201,16.8665906219,24.0632301224,138.12
1999-05-18,4.9253999868,7.8766974622,18.5245130246,16.7247114949,23.9324516979,134.62
1999-05-19,5.2370839038,7.8919623798,19.0753735434,16.9375301854,24.1210159379,142.0
1999-05-20,5.0246623808,7.8080053332,18.5245130246,16.3700136773,23.8564177301,139.25
1999-05-21,5.1120132874,7.6553561575,18.188146867,16.174220482,23.5887781635,138.94
1999-05-24,4.9134884996,7.0791055196,17.64216122,15.8734367326,23.4944960434,135.75
1999-05-25,4.7645949087,6.9882792601,16.8183078776,15.0051364752,23.1903601723,125.31
1999-05-26,4.6534210275,7.5416325217,17.3691683965,14.6674641529,23.8746658823,136.25
1999-05-27,4.677244002,7.3561637733,18.8901284132,15.0760760387,23.8351282191,132.88
1999-05-28,4.9253999868,7.4225661647,18.4660145624,15.339971215,24.5407234401,134.0
1999-06-01,5.0623820905,7.1699317791,17.7347837851,14.3837058988,23.8746658823,134.62
1999-06-02,5.1993641941,7.5469752428,18.8901284132,14.7384037164,23.8564177301,141.12
1999-06-03,5.4594316662,7.7927404156,18.3100186632,14.3297918305,23.2268564769,134.88
1999-06-04,5.6956761637,8.3880722005,18.5537622557,15.093101534,24.1970499057,140.31
1999-06-07,5.657956454,8.3651748242,19.4994873943,15.1640410975,24.4069036568,154.5
1999-06-08,5.3859774947,8.0064492615,19.1046227745,14.6674641529,24.1392640902,148.88
1999-06-09,5.298626588,8.3575423654,21.0253222829,15.0760760387,25.0334235513,152.88
1999-06-10,5.1735559717,8.4567643296,22.4244105034,15.7145321104,24.2913320258,147.62
1999-06-11,4.988927919,8.2735853188,21.2983151064,15.4506369341,23.7590942513,144.19
1999-06-14,5.2489953911,7.8461676271,20.8693263837,15.4307738563,23.5887781635,144.44
1999-06-15,4.988927919,8.6781056342,21.0838207451,15.8024971691,23.6283158267,137.5
1999-06-16,6.5394065121,9.0368311969,22.6681540958,16.9375301854,24.6350055601,143.19
1999-06-17,6.9245446006,9.1513180787,22.0002966526,16.457978736,25.2037396391,141.88
1999-06-18,6.9602790624,9.906931498,21.9369233186,15.5896784786,25.8515490446,146.38
1999-06-21,6.7756510097,9.9603587095,22.9118976883,16.1203064137,27.0498443768,154.0
1999-06-22,6.7756510097,9.9679911682,22.0587951148,15.8024971691,26.3077528512,151.0
1999-06-23,6.9741757976,10.219862308,21.4201869026,16.0493668502,26.1556849157,152.69
1999-06-24,7.0853496788,9.7542823224,19.1972453397,15.6237294691,25.7359774135,150.0
1999-06-25,7.097261166,9.6779577346,19.1631212367,15.6946690326,25.8333008923,151.38
1999-06-28,7.2838744666,10.2656570607,18.6463848208,16.174220482,26.383786819,153.75
1999-06-29,7.3712253733,10.4564685302,19.0120002094,16.8126765536,26.7639566579,162.0
1999-06-30,7.3712253733,10.952578351,19.7432309867,16.8836161171,27.4300142156,166.0
1999-07-01,7.4943107418,10.6701773761,21.0253222829,17.8427190159,27.7341500868,168.0
1999-07-02,7.6312928454,11.0136380213,20.6255827913,18.0186491334,27.9805001424,167.88
1999-07-06,7.6809240423,10.8609888456,21.9369233186,18.12647727,27.2384086168,173.88
1999-07-07,7.6809240423,10.639647541,21.5713079299,18.268356397,28.0747822624,168.62
1999-07-08,7.7305552393,10.8609888456,23.5505059004,18.6571052051,28.1508162302,170.88
1999-07-09,7.8040094108,11.3570986664,24.6814761693,18.7989843321,28.3606699813,166.88
1999-07-12,7.718643752,11.2502442435,24.9544689928,18.5691401463,28.6465577001,166.38
1999-07-13,7.6809240423,11.0212704801,26.4169305474,18.5521146511,28.4732002536,163.31
1999-07-14,7.555853426,11.4181583367,27.6063992784,19.2955612767,28.8746596034,171.25
1999-07-15,7.7424667266,11.6776619352,26.9629161944,19.207596218,28.7013021569,168.88
1999-07-16,7.8913603175,12.0821822506,25.656450539,19.0486915957,30.2432710234,172.25
1999-07-19,7.8417291205,12.1127120858,25.5345787428,19.1707076449,29.9178456413,175.0
1999-07-20,7.4446795448,12.4332753546,24.0721171882,18.4272610193,28.3789181335,168.31
1999-07-21,7.5697501611,11.9524304514,25.5638279739,18.6031911368,28.7986256357,165.75
1999-07-22,7.19652356,11.4868504657,24.6814761693,18.12647727,27.6946124235,159.75
1999-07-23,7.1846120727,11.8074137345,24.9252197617,18.2144423287,27.4482623679,157.06
1999-07-26,6.9483675751,11.6471321001,25.3493336126,17.8427190159,26.6483850269,158.12
1999-07-27,7.3573286381,11.7845163582,28.2157582595,19.1707076449,27.0103067135,165.24
1999-07-28,7.4823992545,12.1966691324,30.1023336649,19.9510428436,27.3722284001,176.0
1999-07-29,7.555853426,11.9371655338,29.3711028876,19.7211986578,26.4415726345,174.0
1999-07-30,7.555853426,11.9066356987,30.0438352027,19.5793195308,26.0978991002,180.76
1999-08-02,7.5697501611,11.6394996413,29.8585900725,20.2348010977,25.7937632291,188.0
1999-08-03,7.3712253733,10.6854422937,29.9219634065,20.6973270518,25.7755150768,180.88
1999-08-04,7.2957859539,10.8686213044,29.3711028876,20.6689512264,25.8333008923,170.76
1999-08-05,7.3712253733,10.9296809747,29.9219634065,20.2800422417,26.0796509479,166.38
1999-08-06,7.2461547569,11.2807740786,32.1156557384,20.3141072622,25.8880453491,167.24
1999-08-09,7.2223317824,11.2502442435,33.0565060051,20.8477925844,25.4896273579,171.24
1999-08-10,7.146892363,11.265509161,31.7500403497,20.3680435448,25.2250291501,170.62
1999-08-11,7.2957859539,11.4334232542,33.4221213938,21.574513023,25.605198989,183.76
1999-08-12,7.0476299691,11.5250127596,30.77506598,21.5574805128,24.8631074635,184.0
1999-08-13,7.6690125551,12.2119340499,31.2284290619,22.6390449156,25.7572669245,194.12
1999-08-16,7.8040094108,12.349318308,29.5222239149,22.3012334617,25.6416952935,191.62
1999-08-17,7.4069598351,13.2117861503,28.1523849255,22.4261385371,25.7177292613,193.76
1999-08-18,7.0357184818,12.7080438707,29.2492310914,22.2842009514,25.8515490446,190.0
1999-08-19,7.1588038503,12.6546166592,30.19495623,22.0173582904,25.4896273579,194.24
1999-08-20,7.3454171509,13.3339054908,31.901161377,22.7100137085,25.3558075747,203.88
1999-08-23,7.4565910321,13.9979294047,31.1991798308,23.5446067123,26.289504699,213.88
1999-08-24,7.3335056636,13.8452802291,33.7292383202,23.7745456011,28.0382859579,211.88
1999-08-25,7.3335056636,14.5016716843,33.8803593476,23.7575130908,28.9871898757,225.12
1999-08-26,7.3712253733,14.5627313545,34.0022311438,23.0109213901,28.7773361247,231.0
1999-08-27,7.3454171509,14.0284592398,33.5781172929,23.5616392225,28.3606699813,220.38
1999-08-30,7.2461547569,13.9673995696,33.7584875513,23.348732844,28.0565341101,211.44
1999-08-31,7.2461547569,14.6695857775,36.5030404021,23.3317003337,28.1508162302,212.12
1999-09-01,7.4823992545,12.8759579639,35.4061942362,23.6865442979,28.0930304147,220.0
1999-09-02,7.6312928454,12.7691035409,36.6834106605,24.2173908684,27.9227143268,214.12
1999-09-03,8.2387786962,12.4714376485,39.0623481226,25.3528915538,29.1575059636,226.5
1999-09-07,8.6973709562,12.6546166592,38.8186045302,24.8759812659,28.6648058524,226.62
1999-09-08,8.7966333501,12.8148982936,36.8052824567,24.3962322263,28.0565341101,220.0
1999-09-09,8.7470021532,12.6775140356,36.8686557907,24.9100462865,28.6070200369,220.88
1999-09-10,9.207579661,12.6469842004,36.3811686059,24.8050124731,28.8929077557,224.0
1999-09-13,9.0825090447,11.7081917704,36.9271542529,23.953386959,28.5492342213,218.88
1999-09-14,9.0209663604,13.0133422219,39.9154506961,24.359328454,28.911155908,224.24
1999-09-15,8.4750231938,13.2728458205,37.4146414378,23.5616392225,28.1690643825,219.62
1999-09-16,8.3757607999,13.7307933474,37.7802568264,23.4566054091,28.5887718846,215.24
1999-09-17,8.6477397592,14.4940392255,36.8686557907,24.0243557518,29.3308634101,221.0
1999-09-20,8.9594236762,14.3490225087,38.9989747886,23.8625469042,29.6714955857,226.88
1999-09-21,8.8343530598,13.9139723581,38.0873737529,23.2777640512,28.7773361247,218.0
1999-09-22,9.0705975574,14.5093041431,40.6759307045,23.50770294,29.2152917791,221.76
1999-09-23,8.635828272,14.2421680857,38.4529891415,22.0003257801,27.7341500868,215.24
1999-09-24,8.3757607999,14.4635093904,39.1208465848,21.4808342165,27.658116119,217.5
1999-09-27,8.3995837744,14.7535428241,38.9404763264,22.1961996483,27.8101840545,223.88
1999-09-28,8.5127429035,14.7764402004,37.2927696416,22.0003257801,28.0169964469,233.12
1999-09-29,8.5981085623,14.3337575911,35.0990773097,21.3445741342,27.2201604646,231.88
1999-09-30,9.0328778477,14.440612014,32.417897793,21.0947639835,27.542544488,227.62
1999-10-01,8.9832466507,14.2574330033,34.8553337173,21.2736053414,27.3661456827,230.5
1999-10-04,9.2314026355,14.4864067667,37.2342711794,21.8583881944,28.1508162302,250.0
1999-10-05,9.1817714386,14.8680297058,38.8186045302,21.6284493056,27.9227143268,257.38
1999-10-06,9.1083172671,15.59311329,37.4146414378,21.8413556841,28.4944897645,268.0
1999-10-07,8.8720727695,15.3107123151,33.9437326816,21.4694792096,28.5127379168,262.5
1999-10-08,8.9832466507,16.325829333,33.6658649862,21.4865117199,28.8746596034,258.76
1999-10-11,9.1440517289,16.9822207882,34.3093480702,21.7164506087,28.6830540046,263.12
1999-10-12,9.3306650295,16.1884450749,31.7159162468,21.7703868913,28.1508162302,266.24
1999-10-13,9.4180159361,15.59311329,32.7542639505,20.4759161099,27.6946124235,254.88
1999-10-14,9.2869895761,15.5702159136,33.2125019043,20.8194050672,27.5820821512,264.0
1999-10-15,8.9336154538,15.1504306807,34.6115901248,20.1210721457,26.7822048102,257.24
1999-10-18,8.7112676913,14.9367218348,33.2710003665,19.6952593887,26.7244189947,242.5
1999-10-19,8.6973709562,15.1122683868,30.4679490536,18.4887899104,26.2499670357,233.88
1999-10-20,8.8839842568,15.4404641144,31.2625531649,19.8542294846,28.0565341101,246.12
1999-10-21,8.9713351634,16.463213591,32.2960259968,20.3510110345,28.3028841657,259.5
1999-10-22,8.7608988883,16.4708460498,31.0188095724,20.8477925844,28.1903538934,271.88
1999-10-25,8.5981085623,16.1121204871,30.1657069989,20.2261059591,28.1143199257,274.12
1999-10-26,8.6239167847,15.8602493473,30.2875787952,20.2800422417,28.0930304147,293.62
1999-10-27,8.8958957441,15.8831467237,30.1023336649,19.7122918989,27.636826608,291.12
1999-10-28,9.1083172671,16.638760143,32.9687583119,20.4929486202,27.3326907369,304.88
1999-10-29,9.4418389107,17.0051181645,34.7627111521,21.9832932698,28.1508162302,333.76
1999-11-01,10.1624838906,17.1882971753,35.4061942362,21.574513023,28.0930304147,335.62
1999-11-02,10.5218137566,17.1577673401,36.6834106605,22.0003257801,28.1508162302,342.0
1999-11-03,11.3774555923,19.882555125,36.5322896332,22.6475611708,27.9805001424,382.88
1999-11-04,11.5521574056,20.1420587236,37.0490260491,23.1615685152,27.9044661746,383.76
1999-11-05,11.6514197996,22.4699586518,37.4780147718,23.394433721,27.8466803591,394.0
1999-11-08,11.8003133905,22.0883357128,38.2384947802,23.3234382314,27.3539802479,382.24
1999-11-09,11.6017886026,22.882111426,37.3561429756,22.7355955778,27.0285548658,369.62
1999-11-10,11.6891395093,24.3933382647,37.9313778537,22.4345747021,26.4963170913,378.5
1999-11-11,12.3204483347,26.370145089,36.8052824567,22.5595267637,27.2566567691,363.24
1999-11-12,12.9299194334,28.8506941929,35.830308087,21.6365853994,27.1258783445,400.0
1999-11-15,12.7174979104,28.0874483148,33.8218608854,21.0317038283,26.4598207868,390.0
1999-11-16,12.804848817,27.8966368453,33.3343737005,21.7416587239,26.5541029068,390.0
1999-11-17,13.8590154406,26.1717011607,31.1065572657,21.2276513795,25.8515490446,399.76
1999-11-18,14.7285540114,27.1562883435,34.3093480702,22.292583723,25.8333008923,406.12
1999-11-19,15.1136920999,28.0187561858,34.12410294,22.6844788253,26.1556849157,427.62
1999-11-22,15.373759572,27.4768516123,33.1491285703,22.8605476395,27.3144425846,456.0
1999-11-23,14.5915719078,27.4997489887,32.9053849778,22.4345747021,27.2566567691,476.62
1999-11-24,14.2560650163,28.6446178058,33.1198793392,23.3404771489,27.8862180223,513.12
1999-11-26,14.6173801302,29.3697013901,34.0948537089,22.7895521499,27.7128605758,532.0
1999-11-29,14.4049586072,28.3393194546,32.6323921543,22.4175357846,27.4300142156,504.24
1999-11-30,13.4619658649,27.6523981643,32.6908906165,21.7785763785,27.6915710648,445.88
1999-12-01,14.0337172539,27.7897824223,31.7500403497,21.6706632344,28.342421829,459.12
1999-12-02,15.0759723902,28.5453958417,31.1991798308,22.0256406822,28.8351219402,479.88
1999-12-03,15.6219155568,29.3391715549,33.1491285703,22.346540295,29.2335399313,502.38
1999-12-06,15.5722843598,30.1329472682,33.5293685745,22.1165149088,29.026727539,514.0
1999-12-07,15.733089438,30.4458780782,32.6323921543,21.9205673576,28.2846360135,519.5
1999-12-08,15.1136920999,29.7131620352,33.1198793392,21.1566558899,27.9044661746,494.0
1999-12-09,15.5961073344,30.1482121857,30.9554362384,20.8016784421,28.2086020457,480.76
1999-12-10,16.8011527967,29.8810761284,29.3711028876,20.5176964839,28.5492342213,488.5
1999-12-13,15.8442633192,31.8731478703,30.4143254632,21.244690297,29.3856078669,468.12
1999-12-14,15.274497178,32.1555488452,30.4094505914,20.5716530559,30.0151691201,439.76
1999-12-15,17.9426703269,32.300565562,32.1741542006,22.4175357846,32.9804938635,457.24
1999-12-16,17.7798800008,33.5293914258,35.5865644946,22.7895521499,34.5772071868,499.76
1999-12-17,18.0042130111,34.7276874545,34.8553337173,23.3035594943,35.0516591457,481.88
1999-12-20,19.1199223189,35.6283175906,36.9905275869,23.0195775361,34.2913194679,510.5
1999-12-21,19.3938865262,37.9256876838,39.4864619734,23.5364247001,35.2402233858,556.96
1999-12-22,20.8649552042,37.0479549239,37.0490260491,23.428511556,35.754213008,570.76
1999-12-23,21.1825948648,35.6054202143,36.3811686059,23.6074201897,35.7177167035,596.12
1999-12-27,20.7259878527,39.1850433827,38.0142506751,24.1555053691,36.2286649669,670.5
1999-12-28,21.0634799921,38.3912676694,38.0532496499,23.5705025351,35.7359648557,639.0
1999-12-29,21.8377266647,50.2979033681,37.3561429756,23.8204066584,35.869784639,668.88
1999-12-30,22.1156613677,49.3820083144,38.3311173453,23.7664500863,35.7724611603,655.52
1999-12-31,22.2546287192,53.7630396548,38.0873737529,23.3745549839,35.5078629524,645.24
2000-01-03,23.4457774464,54.7399943788,37.019776818,24.7064303681,35.4500771369,752.0
2000-01-04,21.3811196527,49.4888627373,35.5865644946,23.5534636176,34.2517818047,684.48
2000-01-05,20.5473155436,48.2371394972,34.9772055135,24.033393127,34.6137034913,633.0
2000-01-06,19.0583796347,42.7722990098,36.0740516794,22.3635792125,33.4549458224,599.0
2000-01-07,20.5274630648,45.7947526872,34.3678465324,23.2865205768,33.8929014768,719.76
2000-01-10,22.9891704343,48.6645571889,36.2592968097,24.3514529203,34.1392515324,801.52
2000-01-11,22.3141861556,44.512499612,35.250198337,25.4703418358,33.2633402236,762.76
2000-01-12,20.9642175981,42.2227619776,36.0740516794,25.9133536907,32.1806165224,722.76
