n,total,annualized,max_dd,mean_month,turnover_month,spy_total,by_year,2020,2022,rotation,floor,cap,step,cost_bps,block,overlay,mean_theme_turnover,mean_exposure
36,0.6245872867369531,0.1755678044574469,-0.4355439520939032,0.020042245872645373,,0.24705270054961392,"{'2020': 1.07868866743393, '2021': 0.24174454688357616, '2022': -0.37060782313133267}",1.07868866743393,-0.37060782313133267,price_plus_capex,0.1,0.7,0.15,0,2020_2022,False,0.033941794246778206,
43,4.161849200388128,0.5809655730249605,-0.19357171974507803,0.045575806366456494,,1.0430458054963405,"{'2023': 0.8503449856843708, '2024': 0.8082866427758584, '2025': 0.21291633060015336, '2026': 0.2719044522103544}",,,price_plus_capex,0.1,0.7,0.15,0,2023_2026,False,0.023678066407377695,
71,1.1722118675293944,0.14009545371941146,-0.18411945108461303,0.012064579160113956,,1.0328464184664052,"{'2014': 0.2206286788449987, '2015': 0.027766757178109502, '2016': 0.13756716209297948, '2017': 0.22999290852135257, '2018': -0.13050127355877572, '2019': 0.4232311530095221}",,,price_plus_capex,0.1,0.7,0.15,25,2014_2019,False,0.05093904111805599,
36,0.6198250414257116,0.17441801060250262,-0.4360729848210344,0.01995741422380978,,0.24705270054961392,"{'2020': 1.075885453041065, '2021': 0.24094446707935058, '2022': -0.3712002273457412}",1.075885453041065,-0.3712002273457412,price_plus_capex,0.1,0.7,0.15,25,2020_2022,False,0.033941794246778206,
43,4.149204399858289,0.5798838259399031,-0.19361309998303355,0.04551708633472439,,1.0430458054963405,"{'2023': 0.8472155689631742, '2024': 0.8082307585143693, '2025': 0.2122624714272452, '2026': 0.271663008394305}",,,price_plus_capex,0.1,0.7,0.15,25,2023_2026,False,0.023678066407377695,
71,1.1521386569051155,0.13830792719167007,-0.18561228641413174,0.01193155863087124,,1.0328464184664052,"{'2014': 0.22010208901043948, '2015': 0.02589064223600368, '2016': 0.13532938448715393, '2017': 0.22969088667764082, '2018': -0.1320922152959314, '2019': 0.41899737709534235}",,,price_plus_capex,0.1,0.7,0.15,50,2014_2019,False,0.05093904111805599,
36,0.6150751996141903,0.17326896446537687,-0.43660168604722105,0.01987258257497418,,0.24705270054961392,"{'2020': 1.0730850336527045, '2021': 0.24014465887837821, '2022': -0.371792257214272}",1.0730850336527045,-0.371792257214272,price_plus_capex,0.1,0.7,0.15,50,2020_2022,False,0.033941794246778206,
43,4.136586298803213,0.5788024522383082,-0.1936544796076618,0.0454583663029923,,1.0430458054963405,"{'2023': 0.8440903631338976, '2024': 0.808174875726476, '2025': 0.21160869689410755, '2026': 0.2714215790695578}",,,price_plus_capex,0.1,0.7,0.15,50,2023_2026,False,0.023678066407377695,
71,1.1125262764379715,0.13473939569098148,-0.18859147042148705,0.011665517572385813,,1.0328464184664052,"{'2014': 0.21904906315043493, '2015': 0.022146614571989298, '2016': 0.13086475466041203, '2017': 0.22908684299021775, '2018': -0.1352671858276756, '2019': 0.41056324085256657}",,,price_plus_capex,0.1,0.7,0.15,100,2014_2019,False,0.05093904111805599,
36,0.6056126133057753,0.17097311432161555,-0.4376580944319096,0.019702919277302985,,0.24705270054961392,"{'2020': 1.0674925725005218, '2021': 0.2385458572204464, '2022': -0.3729751944166205}",1.0674925725005218,-0.3729751944166205,price_plus_capex,0.1,0.7,0.15,100,2020_2022,False,0.033941794246778206,
43,4.111430004421428,0.5766408248562029,-0.19373723701695023,0.045340926239528075,,1.0430458054963405,"{'2023': 0.837852567211909, '2024': 0.8080631145713437, '2025': 0.21030140172572898, '2026': 0.27093876389240057}",,,price_plus_capex,0.1,0.7,0.15,100,2023_2026,False,0.023678066407377695,
71,1.4198073998881529,0.16108592550799128,-0.17051577469999135,0.013630353177610108,,1.0328464184664052,"{'2014': 0.23364161940288652, '2015': 0.05139701212633074, '2016': 0.16620037709261237, '2017': 0.22746106476159844, '2018': -0.11281303125120534, '2019': 0.46902434282506333}",,,price_plus_capex,0.1,0.9,0.05,0,2014_2019,False,0.030073913061680554,
36,0.5428343251432362,0.1555083749054602,-0.4426816559179081,0.018221969518989547,,0.24705270054961392,"{'2020': 1.004480072009414, '2021': 0.2389177524007431, '2022': -0.3787375949717564}",1.004480072009414,-0.3787375949717564,price_plus_capex,0.1,0.9,0.05,0,2020_2022,False,0.02919927787618009,
43,4.173339195091457,0.5819468724772932,-0.1896683124509212,0.04528054578651205,,1.0430458054963405,"{'2023': 0.7778147518775218, '2024': 0.8711451934149854, '2025': 0.21847601564817665, '2026': 0.2763211776040473}",,,price_plus_capex,0.1,0.9,0.05,0,2023_2026,False,0.018217054263565888,
71,1.4069934687836878,0.160044456317032,-0.17139583021582305,0.013554581540495816,,1.0328464184664052,"{'2014': 0.23293034528095702, '2015': 0.050486247479963664, '2016': 0.1648874709899102, '2017': 0.2271619467343522, '2018': -0.11375430748239501, '2019': 0.4669185742203523}",,,price_plus_capex,0.1,0.9,0.05,25,2014_2019,False,0.030073913061680554,
36,0.5386028229140332,0.15445101072964618,-0.44325919712787454,0.018145499102076874,,0.24705270054961392,"{'2020': 1.002517301989728, '2021': 0.23801372905815277, '2022': -0.3793814005182933}",1.002517301989728,-0.3793814005182933,price_plus_capex,0.1,0.9,0.05,25,2020_2022,False,0.02919927787618009,
43,4.163456650056826,0.5811029514488297,-0.1896683124509212,0.04523500315085313,,1.0430458054963405,"{'2023': 0.775922355682678, '2024': 0.8707278298543173, '2025': 0.21826644246358584, '2026': 0.2757444049552469}",,,price_plus_capex,0.1,0.9,0.05,25,2023_2026,False,0.018217054263565888,
71,1.3942456606529574,0.15900377956691503,-0.17227507103233053,0.013478809903381518,,1.0328464184664052,"{'2014': 0.23221937348818744, '2015': 0.04957615043836516, '2016': 0.16357587556692654, '2017': 0.22686286515473864, '2018': -0.11469471234002238, '2019': 0.4648155265543237}",,,price_plus_capex,0.1,0.9,0.05,50,2014_2019,False,0.030073913061680554,
36,0.534382372220477,0.1533944752647134,-0.44383622392279076,0.018069028685164204,,0.24705270054961392,"{'2020': 1.0005562130887387, '2021': 0.23711025454540646, '2022': -0.3800246326282388}",1.0005562130887387,-0.3800246326282388,price_plus_capex,0.1,0.9,0.05,50,2020_2022,False,0.02919927787618009,
